secid,timeframe,feature_set,label_set,signal_time,horizon_minutes,forward_return_pct,max_runup_pct,max_drawdown_pct,label_long,label_short,long_pnl_pct,short_pnl_pct,atr_14,atr_ratio_14_30,atr_ratio_5_14,bearish_engulfing,bollinger_band_pct,bullish_engulfing,candle_body_pct,ema_ratio_12_26,ema_ratio_20_60,ema_ratio_5_20,intraday_range_pct,lower_shadow_pct,macd_hist,macd_line,macd_signal,price_position_20,return_1,return_vs_imoex,return_vs_rts,rsi_14,sma_ratio_5_20,stoch_d_3,stoch_k_14,upper_shadow_pct,volatility_120,volatility_20,volatility_60,volume_zscore_20,horizon_30,horizon_60,horizon_120,news_count_60m,risk_alerts_60m,news_count_240m,risk_alerts_240m,news_count_1440m,risk_alerts_1440m,fund_earnings_yoy_value,fund_earnings_yoy_days_since,fund_dividend_yield_value,fund_dividend_yield_days_since,fund_net_debt_to_ebitda_value,fund_net_debt_to_ebitda_days_since,news_bullish_60m,news_bearish_60m,news_rule_score_avg_60m,news_event_count_60m,news_tfidf_60m_00,news_tfidf_60m_01,news_tfidf_60m_02,news_tfidf_60m_03,news_tfidf_60m_04,news_tfidf_60m_05,news_tfidf_60m_06,news_tfidf_60m_07,news_tfidf_60m_08,news_tfidf_60m_09,news_tfidf_60m_10,news_tfidf_60m_11,news_tfidf_60m_12,news_tfidf_60m_13,news_tfidf_60m_14,news_tfidf_60m_15,news_tfidf_60m_16,news_tfidf_60m_17,news_tfidf_60m_18,news_tfidf_60m_19,news_tfidf_60m_20,news_tfidf_60m_21,news_tfidf_60m_22,news_tfidf_60m_23,news_tfidf_60m_24,news_tfidf_60m_25,news_tfidf_60m_26,news_tfidf_60m_27,news_tfidf_60m_28,news_tfidf_60m_29,news_tfidf_60m_30,news_tfidf_60m_31,news_bullish_240m,news_bearish_240m,news_rule_score_avg_240m,news_event_count_240m,news_tfidf_240m_00,news_tfidf_240m_01,news_tfidf_240m_02,news_tfidf_240m_03,news_tfidf_240m_04,news_tfidf_240m_05,news_tfidf_240m_06,news_tfidf_240m_07,news_tfidf_240m_08,news_tfidf_240m_09,news_tfidf_240m_10,news_tfidf_240m_11,news_tfidf_240m_12,news_tfidf_240m_13,news_tfidf_240m_14,news_tfidf_240m_15,news_tfidf_240m_16,news_tfidf_240m_17,news_tfidf_240m_18,news_tfidf_240m_19,news_tfidf_240m_20,news_tfidf_240m_21,news_tfidf_240m_22,news_tfidf_240m_23,news_tfidf_240m_24,news_tfidf_240m_25,news_tfidf_240m_26,news_tfidf_240m_27,news_tfidf_240m_28,news_tfidf_240m_29,news_tfidf_240m_30,news_tfidf_240m_31,news_bullish_720m,news_bearish_720m,news_rule_score_avg_720m,news_event_count_720m,news_tfidf_720m_00,news_tfidf_720m_01,news_tfidf_720m_02,news_tfidf_720m_03,news_tfidf_720m_04,news_tfidf_720m_05,news_tfidf_720m_06,news_tfidf_720m_07,news_tfidf_720m_08,news_tfidf_720m_09,news_tfidf_720m_10,news_tfidf_720m_11,news_tfidf_720m_12,news_tfidf_720m_13,news_tfidf_720m_14,news_tfidf_720m_15,news_tfidf_720m_16,news_tfidf_720m_17,news_tfidf_720m_18,news_tfidf_720m_19,news_tfidf_720m_20,news_tfidf_720m_21,news_tfidf_720m_22,news_tfidf_720m_23,news_tfidf_720m_24,news_tfidf_720m_25,news_tfidf_720m_26,news_tfidf_720m_27,news_tfidf_720m_28,news_tfidf_720m_29,news_tfidf_720m_30,news_tfidf_720m_31
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:52:00+0000,120,0.00047141221631081674,0.0006397737221361631,0.00030305071048566175,False,False,0.00047141221631081674,-0.00047141221631081674,0.05928571428572533,1.2982273201252061,0.9445783132531276,0.0,0.6874999648205916,1.0,0.00010102710894099869,-9.769085403510402e-06,-5.215150300708071e-05,4.131672022067434e-06,0.00013468920466031537,0.0,0.0032057355825885984,-0.0029011225735189328,-0.006106858156107531,0.8181818181820061,0.00010102710894099864,0.00010102710894099864,0.00010102710894099864,56.5217391304337,3.367502256224064e-05,0.8039215686275348,0.8823529411765886,3.367570298026909e-05,7.801732353242283e-05,0.00014035128587418854,9.067118366600161e-05,-0.28192731603640664,0.0,0.0,1.0,0,0,0,0,0,0,0.18,93.82777777777778,0.068,93.82777777777778,1.2,93.82777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:53:00+0000,30,6.733326600019747e-05,0.00013466653200020358,0.0002693330640002158,False,False,6.733326600019747e-05,-6.733326600019747e-05,0.05928571428572127,1.2888198757764475,0.910843373493999,0.0,0.9900646526543692,0.0,0.00016836150582515496,7.925704442302006e-06,-3.729480906178306e-05,5.287747143345456e-05,0.00016833316500001525,0.0,0.006768470229876718,0.002353729631238366,-0.004414740598638352,1.0,0.0001683615058252208,0.0001683615058252208,0.0001683615058252208,57.44680851063623,4.377679223854791e-05,0.8627450980392406,1.0,0.0,7.801681366217001e-05,0.00013928308267815293,9.320032253491875e-05,0.5942430778297604,1.0,0.0,0.0,0,0,0,0,0,0,0.18,93.82847222222222,0.068,93.82847222222222,1.2,93.82847222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:53:00+0000,60,-0.00037033296300022494,0.00023566643100040408,0.00047133286200042545,False,False,-0.00037033296300022494,0.00037033296300022494,0.05928571428572127,1.2888198757764475,0.910843373493999,0.0,0.9900646526543692,0.0,0.00016836150582515496,7.925704442302006e-06,-3.729480906178306e-05,5.287747143345456e-05,0.00016833316500001525,0.0,0.006768470229876718,0.002353729631238366,-0.004414740598638352,1.0,0.0001683615058252208,0.0001683615058252208,0.0001683615058252208,57.44680851063623,4.377679223854791e-05,0.8627450980392406,1.0,0.0,7.801681366217001e-05,0.00013928308267815293,9.320032253491875e-05,0.5942430778297604,0.0,1.0,0.0,0,0,0,0,0,0,0.18,93.82847222222222,0.068,93.82847222222222,1.2,93.82847222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:53:00+0000,120,0.00026933306400040715,0.0004713328620006168,0.00047133286200042545,False,False,0.00026933306400040715,-0.00026933306400040715,0.05928571428572127,1.2888198757764475,0.910843373493999,0.0,0.9900646526543692,0.0,0.00016836150582515496,7.925704442302006e-06,-3.729480906178306e-05,5.287747143345456e-05,0.00016833316500001525,0.0,0.006768470229876718,0.002353729631238366,-0.004414740598638352,1.0,0.0001683615058252208,0.0001683615058252208,0.0001683615058252208,57.44680851063623,4.377679223854791e-05,0.8627450980392406,1.0,0.0,7.801681366217001e-05,0.00013928308267815293,9.320032253491875e-05,0.5942430778297604,0.0,0.0,1.0,0,0,0,0,0,0,0.18,93.82847222222222,0.068,93.82847222222222,1.2,93.82847222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:54:00+0000,30,-0.0001346665320000122,0.00013466653200020358,0.0002693330640002158,False,False,-0.0001346665320000122,0.0001346665320000122,0.05642857142857289,1.2267080745341468,0.8506329113924153,0.0,0.9312343515449012,0.0,0.0,2.1698405211934002e-05,-2.417741238414095e-05,8.05996376684881e-05,0.00010099989900000915,0.00010099989900000915,0.008686957238709617,0.00644395594974867,-0.0022430012889609477,1.0,0.0,0.0,0.0,65.85365853658163,9.428752306672727e-05,0.9607843137255282,1.0,0.0,7.801681366217001e-05,0.00013651290447450043,9.279405581886081e-05,-0.4969613862401282,1.0,0.0,0.0,0,0,0,0,0,0,0.18,93.82916666666667,0.068,93.82916666666667,1.2,93.82916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:54:00+0000,60,-0.00040399959600022795,0.00023566643100040408,0.00047133286200042545,False,False,-0.00040399959600022795,0.00040399959600022795,0.05642857142857289,1.2267080745341468,0.8506329113924153,0.0,0.9312343515449012,0.0,0.0,2.1698405211934002e-05,-2.417741238414095e-05,8.05996376684881e-05,0.00010099989900000915,0.00010099989900000915,0.008686957238709617,0.00644395594974867,-0.0022430012889609477,1.0,0.0,0.0,0.0,65.85365853658163,9.428752306672727e-05,0.9607843137255282,1.0,0.0,7.801681366217001e-05,0.00013651290447450043,9.279405581886081e-05,-0.4969613862401282,0.0,1.0,0.0,0,0,0,0,0,0,0.18,93.82916666666667,0.068,93.82916666666667,1.2,93.82916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:54:00+0000,120,0.00026933306400040715,0.0004713328620006168,0.00047133286200042545,False,False,0.00026933306400040715,-0.00026933306400040715,0.05642857142857289,1.2267080745341468,0.8506329113924153,0.0,0.9312343515449012,0.0,0.0,2.1698405211934002e-05,-2.417741238414095e-05,8.05996376684881e-05,0.00010099989900000915,0.00010099989900000915,0.008686957238709617,0.00644395594974867,-0.0022430012889609477,1.0,0.0,0.0,0.0,65.85365853658163,9.428752306672727e-05,0.9607843137255282,1.0,0.0,7.801681366217001e-05,0.00013651290447450043,9.279405581886081e-05,-0.4969613862401282,0.0,0.0,1.0,0,0,0,0,0,0,0.18,93.82916666666667,0.068,93.82916666666667,1.2,93.82916666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:55:00+0000,30,0.0001010067001112069,0.0002020134002222224,0.0002020134002222224,False,False,0.0001010067001112069,-0.0001010067001112069,0.052857142857143505,1.1746031746031693,0.6810810810808835,0.0,0.7781469214214284,0.0,-6.73332660000061e-05,2.6869332240275767e-05,-1.6828701057902684e-05,7.87275243867569e-05,6.733780007401033e-05,0.0,0.008178138813776326,0.00797967222825946,-0.00019846658551686612,0.8571428571429731,-6.733326600005807e-05,-6.733326600005807e-05,-6.733326600005807e-05,64.28571428571234,0.00011449122121720556,0.9607843137255151,0.8823529411765493,0.0,7.802898488904827e-05,0.00013760129968069579,9.310238503041967e-05,-0.45308811226280044,1.0,0.0,0.0,0,0,0,0,0,0,0.18,93.82986111111111,0.068,93.82986111111111,1.2,93.82986111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:55:00+0000,60,0.0,0.0003030201003334293,0.0004040268004444448,False,False,0.0,0.0,0.052857142857143505,1.1746031746031693,0.6810810810808835,0.0,0.7781469214214284,0.0,-6.73332660000061e-05,2.6869332240275767e-05,-1.6828701057902684e-05,7.87275243867569e-05,6.733780007401033e-05,0.0,0.008178138813776326,0.00797967222825946,-0.00019846658551686612,0.8571428571429731,-6.733326600005807e-05,-6.733326600005807e-05,-6.733326600005807e-05,64.28571428571234,0.00011449122121720556,0.9607843137255151,0.8823529411765493,0.0,7.802898488904827e-05,0.00013760129968069579,9.310238503041967e-05,-0.45308811226280044,0.0,1.0,0.0,0,0,0,0,0,0,0.18,93.82986111111111,0.068,93.82986111111111,1.2,93.82986111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:55:00+0000,120,0.00047136460051845516,0.0005387024005926569,0.0004040268004444448,False,False,0.00047136460051845516,-0.00047136460051845516,0.052857142857143505,1.1746031746031693,0.6810810810808835,0.0,0.7781469214214284,0.0,-6.73332660000061e-05,2.6869332240275767e-05,-1.6828701057902684e-05,7.87275243867569e-05,6.733780007401033e-05,0.0,0.008178138813776326,0.00797967222825946,-0.00019846658551686612,0.8571428571429731,-6.733326600005807e-05,-6.733326600005807e-05,-6.733326600005807e-05,64.28571428571234,0.00011449122121720556,0.9607843137255151,0.8823529411765493,0.0,7.802898488904827e-05,0.00013760129968069579,9.310238503041967e-05,-0.45308811226280044,0.0,0.0,1.0,0,0,0,0,0,0,0.18,93.82986111111111,0.068,93.82986111111111,1.2,93.82986111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:56:00+0000,30,6.733553296087353e-05,0.00016833883240189676,0.0002356743653625789,False,False,6.733553296087353e-05,-6.733553296087353e-05,0.04499999999999967,1.0227272727272265,0.7555555555551265,0.0,0.8070095488447877,0.0,3.366890003700517e-05,3.330033622073181e-05,-8.242510882938703e-06,8.311566055896336e-05,0.00010100329944102321,3.366890003700517e-05,0.008070495752281782,0.00988965310483536,0.0018191573525535793,0.9285714285714866,3.366890003708711e-05,3.366890003708711e-05,3.366890003708711e-05,53.124999999996675,0.00014647919574506396,0.9369747899160106,0.9285714285714866,3.366890003700517e-05,7.784614948958447e-05,0.0001335844904333801,9.320720422678332e-05,-0.36500430097280295,1.0,0.0,0.0,0,0,0,0,0,0,0.18,93.83055555555555,0.068,93.83055555555555,1.2,93.83055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:56:00+0000,60,0.0001010032994412146,0.00026934213184311135,0.0004376809642448167,False,False,0.0001010032994412146,-0.0001010032994412146,0.04499999999999967,1.0227272727272265,0.7555555555551265,0.0,0.8070095488447877,0.0,3.366890003700517e-05,3.330033622073181e-05,-8.242510882938703e-06,8.311566055896336e-05,0.00010100329944102321,3.366890003700517e-05,0.008070495752281782,0.00988965310483536,0.0018191573525535793,0.9285714285714866,3.366890003708711e-05,3.366890003708711e-05,3.366890003708711e-05,53.124999999996675,0.00014647919574506396,0.9369747899160106,0.9285714285714866,3.366890003700517e-05,7.784614948958447e-05,0.0001335844904333801,9.320720422678332e-05,-0.36500430097280295,0.0,1.0,0.0,0,0,0,0,0,0,0.18,93.83055555555555,0.068,93.83055555555555,1.2,93.83055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:56:00+0000,120,0.0004376809642448167,0.0005050164972056902,0.0004376809642448167,False,False,0.0004376809642448167,-0.0004376809642448167,0.04499999999999967,1.0227272727272265,0.7555555555551265,0.0,0.8070095488447877,0.0,3.366890003700517e-05,3.330033622073181e-05,-8.242510882938703e-06,8.311566055896336e-05,0.00010100329944102321,3.366890003700517e-05,0.008070495752281782,0.00988965310483536,0.0018191573525535793,0.9285714285714866,3.366890003708711e-05,3.366890003708711e-05,3.366890003708711e-05,53.124999999996675,0.00014647919574506396,0.9369747899160106,0.9285714285714866,3.366890003700517e-05,7.784614948958447e-05,0.0001335844904333801,9.320720422678332e-05,-0.36500430097280295,0.0,0.0,1.0,0,0,0,0,0,0,0.18,93.83055555555555,0.068,93.83055555555555,1.2,93.83055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBER,1m,tech_v3,intraday_v2,2025-11-16T15:57:00+0000,30,0.00013468013468020357,0.00023569023569021272,0.00016835016835020663,False,False,0.00013468013468020357,-0.00013468013468020357,0.04428571428571461,0.991471215351754,0.8129032258059631,0.0,0.6638366048648512,0.0,0.0,3.258729995336829e-05,-4.908706646822303e-06,6.70900129504659e-05,0.00016835016835020663,0.0,0.006287020256868807,0.009677932673639589,0.0033909124167707813,0.7857142857144597,-6.733553296067729e-05,-6.733553296067729e-05,-6.733553296067729e-05,58.62068965517376,0.00014816111848192648,0.8328081232493365,0.6874999999999778,0.00016835016835020663,7.753911970363335e-05,0.00013482945860938836,9.36117544383434e-05,0.6605236528437517,1.0,0.0,0.0,0,0,0,0,0,0,0.18,93.83125,0.068,93.83125,1.2,93.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
